county,cntyname,vtd,Voting District Name,2010 Tract,2010 census pop,alloc factor
42101,Philadelphia PA,4817,PHILADELPHIA WD 48 PCT 17*,37.02,1014,1
42101,Philadelphia PA,4818,PHILADELPHIA WD 48 PCT 18*,30.01,848,1
42101,Philadelphia PA,4819,PHILADELPHIA WD 48 PCT 19*,36,848,1
42101,Philadelphia PA,4820,PHILADELPHIA WD 48 PCT 20*,30.01,837,1
42101,Philadelphia PA,4821,PHILADELPHIA WD 48 PCT 21*,36,1746,1
42101,Philadelphia PA,4822,PHILADELPHIA WD 48 PCT 22*,36,632,1
42101,Philadelphia PA,4823,PHILADELPHIA WD 48 PCT 23*,36,886,1
42101,Philadelphia PA,4901,PHILADELPHIA WD 49 PCT 01*,284,797,0.691
,,,,287,357,0.309
42101,Philadelphia PA,4902,PHILADELPHIA WD 49 PCT 02*,284,187,1
42101,Philadelphia PA,4904,PHILADELPHIA WD 49 PCT 04*,283,820,1
42101,Philadelphia PA,4905,PHILADELPHIA WD 49 PCT 05*,204,242,0.219
,,,,283,865,0.781
42101,Philadelphia PA,4906,PHILADELPHIA WD 49 PCT 06*,283,8,1
42101,Philadelphia PA,4907,PHILADELPHIA WD 49 PCT 07*,276,1055,1
42101,Philadelphia PA,4908,PHILADELPHIA WD 49 PCT 08*,268,748,0.702
,,,,270,317,0.298
42101,Philadelphia PA,4909,PHILADELPHIA WD 49 PCT 09*,285,2148,1
42101,Philadelphia PA,4910,PHILADELPHIA WD 49 PCT 10*,283,516,0.468
,,,,284,586,0.532
42101,Philadelphia PA,4911,PHILADELPHIA WD 49 PCT 11*,283,1047,1
42101,Philadelphia PA,4912,PHILADELPHIA WD 49 PCT 12*,283,1178,1
42101,Philadelphia PA,4913,PHILADELPHIA WD 49 PCT 13*,284,281,0.553
,,,,285,227,0.447
42101,Philadelphia PA,4914,PHILADELPHIA WD 49 PCT 14*,284,921,1
42101,Philadelphia PA,4915,PHILADELPHIA WD 49 PCT 15*,283,565,0.635
,,,,284,325,0.365
42101,Philadelphia PA,4916,PHILADELPHIA WD 49 PCT 16*,282,893,1
42101,Philadelphia PA,4917,PHILADELPHIA WD 49 PCT 17*,282,12,0.01
,,,,283,1174,0.99
42101,Philadelphia PA,4918,PHILADELPHIA WD 49 PCT 18*,270,971,1
42101,Philadelphia PA,4919,PHILADELPHIA WD 49 PCT 19*,282,69,0.065
,,,,284,988,0.935
42101,Philadelphia PA,4920,PHILADELPHIA WD 49 PCT 20*,276,994,1
42101,Philadelphia PA,4921,PHILADELPHIA WD 49 PCT 21*,282,1360,1
42101,Philadelphia PA,4922,PHILADELPHIA WD 49 PCT 22*,282,1360,1
42101,Philadelphia PA,4923,PHILADELPHIA WD 49 PCT 23*,282,1205,1
42101,Philadelphia PA,4924,PHILADELPHIA WD 49 PCT 24*,276,1551,1
42101,Philadelphia PA,4925,PHILADELPHIA WD 49 PCT 25*,268,498,0.66
,,,,270,256,0.34
42101,Philadelphia PA,5001,PHILADELPHIA WD 50 PCT 01*,259,707,1
42101,Philadelphia PA,5002,PHILADELPHIA WD 50 PCT 02*,260,169,0.208
,,,,261,644,0.792
42101,Philadelphia PA,5003,PHILADELPHIA WD 50 PCT 03*,260,1042,1
42101,Philadelphia PA,5004,PHILADELPHIA WD 50 PCT 04*,259,896,1
42101,Philadelphia PA,5005,PHILADELPHIA WD 50 PCT 05*,261,777,1
42101,Philadelphia PA,5006,PHILADELPHIA WD 50 PCT 06*,262,730,1
42101,Philadelphia PA,5007,PHILADELPHIA WD 50 PCT 07*,261,934,1
42101,Philadelphia PA,5008,PHILADELPHIA WD 50 PCT 08*,262,231,0.248
,,,,263.01,702,0.752
42101,Philadelphia PA,5009,PHILADELPHIA WD 50 PCT 09*,258,730,0.889
,,,,261,91,0.111
42101,Philadelphia PA,5010,PHILADELPHIA WD 50 PCT 10*,259,404,0.519
,,,,260,374,0.481
42101,Philadelphia PA,5011,PHILADELPHIA WD 50 PCT 11,262,587,1
42101,Philadelphia PA,5012,PHILADELPHIA WD 50 PCT 12*,260,254,0.385
,,,,261,405,0.615
42101,Philadelphia PA,5013,PHILADELPHIA WD 50 PCT 13*,263.01,713,1
42101,Philadelphia PA,5014,PHILADELPHIA WD 50 PCT 14*,260,116,0.167
,,,,263.01,577,0.833
42101,Philadelphia PA,5015,PHILADELPHIA WD 50 PCT 15*,262,586,0.75
,,,,263.01,195,0.25
42101,Philadelphia PA,5016,PHILADELPHIA WD 50 PCT 16*,263.02,1065,1
42101,Philadelphia PA,5017,PHILADELPHIA WD 50 PCT 17*,259,805,0.933
,,,,260,58,0.067
42101,Philadelphia PA,5018,PHILADELPHIA WD 50 PCT 18*,260,775,1
42101,Philadelphia PA,5019,PHILADELPHIA WD 50 PCT 19*,259,1009,1
42101,Philadelphia PA,5020,PHILADELPHIA WD 50 PCT 20*,263.02,879,1
42101,Philadelphia PA,5021,PHILADELPHIA WD 50 PCT 21*,258,951,1
42101,Philadelphia PA,5022,PHILADELPHIA WD 50 PCT 22*,259,934,1
42101,Philadelphia PA,5023,PHILADELPHIA WD 50 PCT 23*,262,631,1
42101,Philadelphia PA,5024,PHILADELPHIA WD 50 PCT 24*,263.02,992,1
42101,Philadelphia PA,5025,PHILADELPHIA WD 50 PCT 25*,263.01,731,1
42101,Philadelphia PA,5026,PHILADELPHIA WD 50 PCT 26*,263.02,827,1
42101,Philadelphia PA,5027,PHILADELPHIA WD 50 PCT 27,261,144,0.205
,,,,262,560,0.795
42101,Philadelphia PA,5028,PHILADELPHIA WD 50 PCT 28*,263.02,951,1
42101,Philadelphia PA,5029,PHILADELPHIA WD 50 PCT 29*,263.01,922,1
42101,Philadelphia PA,5030,PHILADELPHIA WD 50 PCT 30*,263.02,766,1
42101,Philadelphia PA,5101,PHILADELPHIA WD 51 PCT 01*,72,670,1
42101,Philadelphia PA,5102,PHILADELPHIA WD 51 PCT 02*,73,626,1
42101,Philadelphia PA,5103,PHILADELPHIA WD 51 PCT 03*,69,288,0.346
,,,,70,233,0.28
,,,,74,311,0.374
42101,Philadelphia PA,5104,PHILADELPHIA WD 51 PCT 04*,71.02,747,1
42101,Philadelphia PA,5105,PHILADELPHIA WD 51 PCT 05*,73,481,0.54
,,,,74,409,0.46
42101,Philadelphia PA,5106,PHILADELPHIA WD 51 PCT 06*,78,802,1
42101,Philadelphia PA,5107,PHILADELPHIA WD 51 PCT 07*,73,427,0.63
,,,,74,251,0.37
42101,Philadelphia PA,5108,PHILADELPHIA WD 51 PCT 08*,74,646,1
42101,Philadelphia PA,5109,PHILADELPHIA WD 51 PCT 09*,70,654,1
42101,Philadelphia PA,5110,PHILADELPHIA WD 51 PCT 10*,71.01,617,1
42101,Philadelphia PA,5111,PHILADELPHIA WD 51 PCT 11*,71.01,473,0.779
,,,,71.02,134,0.221
42101,Philadelphia PA,5112,PHILADELPHIA WD 51 PCT 12*,71.02,636,0.796
,,,,73,163,0.204
42101,Philadelphia PA,5113,PHILADELPHIA WD 51 PCT 13*,71.02,513,0.62
,,,,73,314,0.38
42101,Philadelphia PA,5114,PHILADELPHIA WD 51 PCT 14*,73,876,1
42101,Philadelphia PA,5115,PHILADELPHIA WD 51 PCT 15*,72,801,1
42101,Philadelphia PA,5116,PHILADELPHIA WD 51 PCT 16*,72,720,1
42101,Philadelphia PA,5117,PHILADELPHIA WD 51 PCT 17*,71.02,605,0.751
,,,,73,201,0.249
42101,Philadelphia PA,5118,PHILADELPHIA WD 51 PCT 18*,72,803,1
42101,Philadelphia PA,5119,PHILADELPHIA WD 51 PCT 19*,71.02,623,1
42101,Philadelphia PA,5120,PHILADELPHIA WD 51 PCT 20*,71.02,711,1
42101,Philadelphia PA,5121,PHILADELPHIA WD 51 PCT 21*,71.01,694,1
42101,Philadelphia PA,5122,PHILADELPHIA WD 51 PCT 22*,70,785,1
42101,Philadelphia PA,5123,PHILADELPHIA WD 51 PCT 23*,72,678,1
42101,Philadelphia PA,5124,PHILADELPHIA WD 51 PCT 24*,70,830,1
42101,Philadelphia PA,5125,PHILADELPHIA WD 51 PCT 25*,70,752,0.778
,,,,71.01,215,0.222
42101,Philadelphia PA,5126,PHILADELPHIA WD 51 PCT 26*,71.02,153,0.238
,,,,72,490,0.762
42101,Philadelphia PA,5127,PHILADELPHIA WD 51 PCT 27*,71.02,629,1
42101,Philadelphia PA,5128,PHILADELPHIA WD 51 PCT 28*,71.02,173,0.221
,,,,72,611,0.779
42101,Philadelphia PA,5201,PHILADELPHIA WD 52 PCT 01*,111,578,0.932
,,,,119,42,0.068
42101,Philadelphia PA,5202,PHILADELPHIA WD 52 PCT 02,122.01,211,0.334
,,,,122.04,418,0.661
,,,,9800,3,0.005
42101,Philadelphia PA,5203,PHILADELPHIA WD 52 PCT 03,122.03,1120,0.999
,,,,122.04,1,0.001
42101,Philadelphia PA,5204,PHILADELPHIA WD 52 PCT 04,122.01,619,1
42101,Philadelphia PA,5205,PHILADELPHIA WD 52 PCT 05*,117,1460,1
42101,Philadelphia PA,5206,PHILADELPHIA WD 52 PCT 06,122.04,671,0.982
,,,,9800,12,0.018
42101,Philadelphia PA,5207,PHILADELPHIA WD 52 PCT 07,122.01,57,0.27
,,,,122.04,154,0.73
42101,Philadelphia PA,5208,PHILADELPHIA WD 52 PCT 08,122.01,728,0.595
,,,,122.04,496,0.405
42101,Philadelphia PA,5209,PHILADELPHIA WD 52 PCT 09,122.04,1169,1
42101,Philadelphia PA,5210,PHILADELPHIA WD 52 PCT 10,122.04,655,0.879
,,,,9800,90,0.121
42101,Philadelphia PA,5211,PHILADELPHIA WD 52 PCT 11*,121,1059,1
42101,Philadelphia PA,5212,PHILADELPHIA WD 52 PCT 12,121,719,1
42101,Philadelphia PA,5213,PHILADELPHIA WD 52 PCT 13,119,231,0.231
,,,,121,769,0.769
42101,Philadelphia PA,5214,PHILADELPHIA WD 52 PCT 14*,120,1237,1
42101,Philadelphia PA,5215,PHILADELPHIA WD 52 PCT 15*,117,171,0.191
,,,,118,515,0.575
,,,,119,88,0.098
,,,,120,122,0.136
42101,Philadelphia PA,5216,PHILADELPHIA WD 52 PCT 16*,119,609,0.509
,,,,120,588,0.491
42101,Philadelphia PA,5217,PHILADELPHIA WD 52 PCT 17,119,997,1
42101,Philadelphia PA,5218,PHILADELPHIA WD 52 PCT 18*,119,839,1
42101,Philadelphia PA,5219,PHILADELPHIA WD 52 PCT 19*,118,786,1
42101,Philadelphia PA,5220,PHILADELPHIA WD 52 PCT 20*,117,300,0.229
,,,,118,474,0.362
,,,,375,534,0.408
42101,Philadelphia PA,5221,PHILADELPHIA WD 52 PCT 21*,119,923,1
42101,Philadelphia PA,5222,PHILADELPHIA WD 52 PCT 22,119,834,1
42101,Philadelphia PA,5223,PHILADELPHIA WD 52 PCT 23*,118,226,0.263
,,,,119,632,0.737
42101,Philadelphia PA,5224,PHILADELPHIA WD 52 PCT 24*,118,834,1
42101,Philadelphia PA,5225,PHILADELPHIA WD 52 PCT 25*,118,964,1
42101,Philadelphia PA,5226,PHILADELPHIA WD 52 PCT 26*,118,894,1
42101,Philadelphia PA,5227,PHILADELPHIA WD 52 PCT 27*,118,928,1
42101,Philadelphia PA,5228,PHILADELPHIA WD 52 PCT 28,122.01,1296,1
42101,Philadelphia PA,5301,PHILADELPHIA WD 53 PCT 01*,311.02,1131,1
42101,Philadelphia PA,5302,PHILADELPHIA WD 53 PCT 02*,311.02,1244,1
42101,Philadelphia PA,5303,PHILADELPHIA WD 53 PCT 03*,309,37,0.032
,,,,311.02,1120,0.968
42101,Philadelphia PA,5304,PHILADELPHIA WD 53 PCT 04*,311.01,330,0.289
,,,,311.02,811,0.711
42101,Philadelphia PA,5305,PHILADELPHIA WD 53 PCT 05*,309,1197,0.883
,,,,311.02,159,0.117
42101,Philadelphia PA,5306,PHILADELPHIA WD 53 PCT 06*,311.01,1020,1
42101,Philadelphia PA,5307,PHILADELPHIA WD 53 PCT 07*,309,641,0.517
,,,,311.01,599,0.483
42101,Philadelphia PA,5308,PHILADELPHIA WD 53 PCT 08*,311.01,997,1
42101,Philadelphia PA,5309,PHILADELPHIA WD 53 PCT 09*,309,358,0.371
,,,,311.01,606,0.629
42101,Philadelphia PA,5310,PHILADELPHIA WD 53 PCT 10*,311.01,938,1
42101,Philadelphia PA,5311,PHILADELPHIA WD 53 PCT 11*,309,257,0.265
,,,,310,306,0.315
,,,,311.01,408,0.42
42101,Philadelphia PA,5312,PHILADELPHIA WD 53 PCT 12*,308,375,0.333
,,,,309,543,0.482
,,,,310,209,0.185
42101,Philadelphia PA,5313,PHILADELPHIA WD 53 PCT 13*,310,1274,1
42101,Philadelphia PA,5314,PHILADELPHIA WD 53 PCT 14*,310,1034,1
42101,Philadelphia PA,5315,PHILADELPHIA WD 53 PCT 15*,308,606,0.611
,,,,310,386,0.389
42101,Philadelphia PA,5316,PHILADELPHIA WD 53 PCT 16*,310,995,1
42101,Philadelphia PA,5317,PHILADELPHIA WD 53 PCT 17*,310,938,1
42101,Philadelphia PA,5318,PHILADELPHIA WD 53 PCT 18*,310,1136,1
42101,Philadelphia PA,5319,PHILADELPHIA WD 53 PCT 19*,308,679,0.633
,,,,310,394,0.367
42101,Philadelphia PA,5320,PHILADELPHIA WD 53 PCT 20*,308,999,0.923
,,,,310,83,0.077
42101,Philadelphia PA,5321,PHILADELPHIA WD 53 PCT 21*,308,1202,1
42101,Philadelphia PA,5322,PHILADELPHIA WD 53 PCT 22*,308,1013,1
42101,Philadelphia PA,5323,PHILADELPHIA WD 53 PCT 23*,309,958,1
42101,Philadelphia PA,5401,PHILADELPHIA WD 54 PCT 01*,312,993,1
42101,Philadelphia PA,5402,PHILADELPHIA WD 54 PCT 02*,312,1223,1
42101,Philadelphia PA,5403,PHILADELPHIA WD 54 PCT 03*,312,762,0.717
,,,,313,301,0.283
42101,Philadelphia PA,5404,PHILADELPHIA WD 54 PCT 04*,312,812,0.829
,,,,313,168,0.171
42101,Philadelphia PA,5405,PHILADELPHIA WD 54 PCT 05*,312,883,0.82
,,,,313,194,0.18
42101,Philadelphia PA,5406,PHILADELPHIA WD 54 PCT 06*,313,1213,1
42101,Philadelphia PA,5407,PHILADELPHIA WD 54 PCT 07*,313,1144,1
42101,Philadelphia PA,5408,PHILADELPHIA WD 54 PCT 08*,314.01,1086,1
42101,Philadelphia PA,5409,PHILADELPHIA WD 54 PCT 09*,313,1307,1
42101,Philadelphia PA,5410,PHILADELPHIA WD 54 PCT 10*,313,353,0.302
,,,,314.02,814,0.698
42101,Philadelphia PA,5411,PHILADELPHIA WD 54 PCT 11*,313,1066,1
42101,Philadelphia PA,5412,PHILADELPHIA WD 54 PCT 12*,313,564,0.426
,,,,314.01,759,0.574
42101,Philadelphia PA,5413,PHILADELPHIA WD 54 PCT 13*,313,635,0.526
,,,,314.01,573,0.474
42101,Philadelphia PA,5414,PHILADELPHIA WD 54 PCT 14*,314.02,869,1
42101,Philadelphia PA,5415,PHILADELPHIA WD 54 PCT 15*,314.02,866,1
42101,Philadelphia PA,5416,PHILADELPHIA WD 54 PCT 16*,314.01,1200,1
42101,Philadelphia PA,5417,PHILADELPHIA WD 54 PCT 17*,314.01,982,1
42101,Philadelphia PA,5418,PHILADELPHIA WD 54 PCT 18*,314.01,1035,1
42101,Philadelphia PA,5419,PHILADELPHIA WD 54 PCT 19*,314.02,890,1
42101,Philadelphia PA,5420,PHILADELPHIA WD 54 PCT 20*,314.02,1130,1
42101,Philadelphia PA,5421,PHILADELPHIA WD 54 PCT 21*,314.02,1026,1
42101,Philadelphia PA,5422,PHILADELPHIA WD 54 PCT 22*,314.01,1029,1
42101,Philadelphia PA,5501,PHILADELPHIA WD 55 PCT 01*,319,932,1
42101,Philadelphia PA,5502,PHILADELPHIA WD 55 PCT 02*,319,1178,1
42101,Philadelphia PA,5503,PHILADELPHIA WD 55 PCT 03*,320,1096,1
42101,Philadelphia PA,5504,PHILADELPHIA WD 55 PCT 04*,320,896,1
42101,Philadelphia PA,5505,PHILADELPHIA WD 55 PCT 05*,320,1027,1
42101,Philadelphia PA,5506,PHILADELPHIA WD 55 PCT 06*,320,919,1
42101,Philadelphia PA,5507,PHILADELPHIA WD 55 PCT 07*,320,958,0.842
,,,,323,180,0.158
42101,Philadelphia PA,5508,PHILADELPHIA WD 55 PCT 08*,316,872,1
42101,Philadelphia PA,5509,PHILADELPHIA WD 55 PCT 09*,316,822,1
42101,Philadelphia PA,5510,PHILADELPHIA WD 55 PCT 10*,316,902,1
42101,Philadelphia PA,5511,PHILADELPHIA WD 55 PCT 11*,315.01,633,0.666
,,,,316,318,0.334
42101,Philadelphia PA,5512,PHILADELPHIA WD 55 PCT 12*,315.01,162,0.17
,,,,315.02,437,0.46
,,,,316,352,0.37
42101,Philadelphia PA,5513,PHILADELPHIA WD 55 PCT 13*,316,824,1
42101,Philadelphia PA,5514,PHILADELPHIA WD 55 PCT 14*,316,966,1
42101,Philadelphia PA,5515,PHILADELPHIA WD 55 PCT 15*,316,989,1
42101,Philadelphia PA,5516,PHILADELPHIA WD 55 PCT 16*,315.02,1016,1
42101,Philadelphia PA,5517,PHILADELPHIA WD 55 PCT 17*,315.02,1017,1
42101,Philadelphia PA,5518,PHILADELPHIA WD 55 PCT 18*,315.01,236,0.255
,,,,315.02,688,0.745
42101,Philadelphia PA,5519,PHILADELPHIA WD 55 PCT 19*,315.01,876,1
42101,Philadelphia PA,5520,PHILADELPHIA WD 55 PCT 20*,315.01,854,1
42101,Philadelphia PA,5521,PHILADELPHIA WD 55 PCT 21*,315.01,959,1
42101,Philadelphia PA,5522,PHILADELPHIA WD 55 PCT 22*,315.01,799,1
42101,Philadelphia PA,5523,PHILADELPHIA WD 55 PCT 23*,315.01,698,1
42101,Philadelphia PA,5524,PHILADELPHIA WD 55 PCT 24*,315.01,1000,1
42101,Philadelphia PA,5525,PHILADELPHIA WD 55 PCT 25*,320,1006,1
42101,Philadelphia PA,5526,PHILADELPHIA WD 55 PCT 26*,320,697,0.674
,,,,325,337,0.326
42101,Philadelphia PA,5527,PHILADELPHIA WD 55 PCT 27*,325,792,1
42101,Philadelphia PA,5528,PHILADELPHIA WD 55 PCT 28*,325,769,1
42101,Philadelphia PA,5529,PHILADELPHIA WD 55 PCT 29*,326,964,1
42101,Philadelphia PA,5601,PHILADELPHIA WD 56 PCT 01*,334,1149,1
42101,Philadelphia PA,5602,PHILADELPHIA WD 56 PCT 02*,335,525,0.677
,,,,336,250,0.323
42101,Philadelphia PA,5603,PHILADELPHIA WD 56 PCT 03*,335,883,1
42101,Philadelphia PA,5604,PHILADELPHIA WD 56 PCT 04,338,869,1
42101,Philadelphia PA,5605,PHILADELPHIA WD 56 PCT 05*,336,195,0.193
,,,,338,816,0.807
42101,Philadelphia PA,5606,PHILADELPHIA WD 56 PCT 06*,338,1036,1
42101,Philadelphia PA,5607,PHILADELPHIA WD 56 PCT 07*,338,1140,1
42101,Philadelphia PA,5608,PHILADELPHIA WD 56 PCT 08*,338,1283,1
42101,Philadelphia PA,5609,PHILADELPHIA WD 56 PCT 09,338,896,1
42101,Philadelphia PA,5610,PHILADELPHIA WD 56 PCT 10*,336,790,1
42101,Philadelphia PA,5611,PHILADELPHIA WD 56 PCT 11*,336,886,1
42101,Philadelphia PA,5612,PHILADELPHIA WD 56 PCT 12*,334,504,0.515
,,,,336,475,0.485
42101,Philadelphia PA,5613,PHILADELPHIA WD 56 PCT 13*,334,856,1
42101,Philadelphia PA,5614,PHILADELPHIA WD 56 PCT 14*,335,777,1
42101,Philadelphia PA,5615,PHILADELPHIA WD 56 PCT 15*,334,81,0.107
,,,,335,675,0.893
42101,Philadelphia PA,5616,PHILADELPHIA WD 56 PCT 16*,336,947,1
42101,Philadelphia PA,5617,PHILADELPHIA WD 56 PCT 17*,336,1004,1
42101,Philadelphia PA,5618,PHILADELPHIA WD 56 PCT 18*,336,730,1
42101,Philadelphia PA,5619,PHILADELPHIA WD 56 PCT 19*,337.01,103,0.068
,,,,337.02,1416,0.932
42101,Philadelphia PA,5620,PHILADELPHIA WD 56 PCT 20*,336,71,0.097
,,,,337.01,663,0.903
42101,Philadelphia PA,5621,PHILADELPHIA WD 56 PCT 21*,337.01,1179,1
42101,Philadelphia PA,5622,PHILADELPHIA WD 56 PCT 22,337.01,1070,1
42101,Philadelphia PA,5623,PHILADELPHIA WD 56 PCT 23*,337.01,161,0.139
,,,,337.02,1001,0.861
42101,Philadelphia PA,5624,PHILADELPHIA WD 56 PCT 24*,337.01,52,0.05
,,,,337.02,994,0.95
42101,Philadelphia PA,5625,PHILADELPHIA WD 56 PCT 25*,337.01,174,0.181
,,,,337.02,789,0.819
42101,Philadelphia PA,5626,PHILADELPHIA WD 56 PCT 26,337.01,870,1
42101,Philadelphia PA,5627,PHILADELPHIA WD 56 PCT 27*,337.02,591,1
42101,Philadelphia PA,5628,PHILADELPHIA WD 56 PCT 28*,337.01,856,1
42101,Philadelphia PA,5629,PHILADELPHIA WD 56 PCT 29*,345.01,614,0.982
,,,,347.01,11,0.018
42101,Philadelphia PA,5630,PHILADELPHIA WD 56 PCT 30,345.02,1789,1
42101,Philadelphia PA,5631,PHILADELPHIA WD 56 PCT 31*,345.02,1269,1
42101,Philadelphia PA,5632,PHILADELPHIA WD 56 PCT 32*,334,636,1
42101,Philadelphia PA,5633,PHILADELPHIA WD 56 PCT 33*,335,820,1
42101,Philadelphia PA,5634,PHILADELPHIA WD 56 PCT 34*,334,589,1
42101,Philadelphia PA,5635,PHILADELPHIA WD 56 PCT 35*,345.02,1043,1
42101,Philadelphia PA,5636,PHILADELPHIA WD 56 PCT 36*,336,727,1
42101,Philadelphia PA,5637,PHILADELPHIA WD 56 PCT 37*,334,45,0.054
,,,,336,791,0.946
42101,Philadelphia PA,5638,PHILADELPHIA WD 56 PCT 38*,345.01,801,1
42101,Philadelphia PA,5639,PHILADELPHIA WD 56 PCT 39*,345.01,1628,0.999
,,,,9802,2,0.001
42101,Philadelphia PA,5640,PHILADELPHIA WD 56 PCT 40*,334,874,1
42101,Philadelphia PA,5641,PHILADELPHIA WD 56 PCT 41,345.01,327,0.216
,,,,345.02,1184,0.783
,,,,9802,2,0.001
42101,Philadelphia PA,5701,PHILADELPHIA WD 57 PCT 01,348.01,276,0.307
,,,,348.03,624,0.693
42101,Philadelphia PA,5702,PHILADELPHIA WD 57 PCT 02,348.02,1255,1
42101,Philadelphia PA,5703,PHILADELPHIA WD 57 PCT 03*,347.01,829,0.837
,,,,347.02,161,0.163
42101,Philadelphia PA,5704,PHILADELPHIA WD 57 PCT 04*,347.01,710,1
42101,Philadelphia PA,5705,PHILADELPHIA WD 57 PCT 05*,347.01,688,1
42101,Philadelphia PA,5706,PHILADELPHIA WD 57 PCT 06,346,901,0.572
,,,,347.01,675,0.428
42101,Philadelphia PA,5707,PHILADELPHIA WD 57 PCT 07,346,1024,1
42101,Philadelphia PA,5708,PHILADELPHIA WD 57 PCT 08*,347.01,1150,1
42101,Philadelphia PA,5709,PHILADELPHIA WD 57 PCT 09,347.02,803,1
42101,Philadelphia PA,5710,PHILADELPHIA WD 57 PCT 10,346,265,0.207
,,,,347.02,415,0.324
,,,,348.02,599,0.468
42101,Philadelphia PA,5711,PHILADELPHIA WD 57 PCT 11,348.02,945,1
42101,Philadelphia PA,5712,PHILADELPHIA WD 57 PCT 12*,348.01,911,1
42101,Philadelphia PA,5713,PHILADELPHIA WD 57 PCT 13*,347.02,935,0.998
,,,,9802,2,0.002
42101,Philadelphia PA,5714,PHILADELPHIA WD 57 PCT 14*,347.02,788,0.963
,,,,9802,30,0.037
42101,Philadelphia PA,5715,PHILADELPHIA WD 57 PCT 15*,347.02,305,0.302
,,,,348.01,706,0.698
42101,Philadelphia PA,5716,PHILADELPHIA WD 57 PCT 16*,348.02,756,1
42101,Philadelphia PA,5717,PHILADELPHIA WD 57 PCT 17,348.01,744,1
42101,Philadelphia PA,5718,PHILADELPHIA WD 57 PCT 18,348.01,997,1
42101,Philadelphia PA,5719,PHILADELPHIA WD 57 PCT 19,348.03,741,1
42101,Philadelphia PA,5720,PHILADELPHIA WD 57 PCT 20*,347.01,769,1
42101,Philadelphia PA,5721,PHILADELPHIA WD 57 PCT 21,348.03,686,1
42101,Philadelphia PA,5722,PHILADELPHIA WD 57 PCT 22,348.03,622,1
42101,Philadelphia PA,5723,PHILADELPHIA WD 57 PCT 23*,347.01,1040,1
42101,Philadelphia PA,5724,PHILADELPHIA WD 57 PCT 24*,348.03,908,1
42101,Philadelphia PA,5725,PHILADELPHIA WD 57 PCT 25*,348.03,809,1
42101,Philadelphia PA,5726,PHILADELPHIA WD 57 PCT 26,347.01,527,0.569
,,,,347.02,400,0.431
42101,Philadelphia PA,5727,PHILADELPHIA WD 57 PCT 27,346,60,0.032
,,,,348.02,1818,0.968
42101,Philadelphia PA,5728,PHILADELPHIA WD 57 PCT 28,348.01,665,1
42101,Philadelphia PA,5801,PHILADELPHIA WD 58 PCT 01,357.01,964,0.937
,,,,357.02,65,0.063
42101,Philadelphia PA,5802,PHILADELPHIA WD 58 PCT 02*,357.01,1368,1
42101,Philadelphia PA,5803,PHILADELPHIA WD 58 PCT 03*,360,1874,1
42101,Philadelphia PA,5804,PHILADELPHIA WD 58 PCT 04*,365.01,829,0.828
,,,,365.02,172,0.172
42101,Philadelphia PA,5805,PHILADELPHIA WD 58 PCT 05*,365.01,2056,1
42101,Philadelphia PA,5806,PHILADELPHIA WD 58 PCT 06,358,941,1
42101,Philadelphia PA,5807,PHILADELPHIA WD 58 PCT 07,359,778,1
42101,Philadelphia PA,5808,PHILADELPHIA WD 58 PCT 08,359,1648,1
42101,Philadelphia PA,5809,PHILADELPHIA WD 58 PCT 09,356.02,1195,1
42101,Philadelphia PA,5810,PHILADELPHIA WD 58 PCT 10*,356.01,986,1
42101,Philadelphia PA,5811,PHILADELPHIA WD 58 PCT 11*,355,1190,1
42101,Philadelphia PA,5812,PHILADELPHIA WD 58 PCT 12,358,1096,1
42101,Philadelphia PA,5813,PHILADELPHIA WD 58 PCT 13,356.02,822,1
42101,Philadelphia PA,5814,PHILADELPHIA WD 58 PCT 14*,355,742,1
42101,Philadelphia PA,5815,PHILADELPHIA WD 58 PCT 15*,357.01,871,1
42101,Philadelphia PA,5816,PHILADELPHIA WD 58 PCT 16*,356.01,817,1
42101,Philadelphia PA,5817,PHILADELPHIA WD 58 PCT 17,356.02,949,1
42101,Philadelphia PA,5818,PHILADELPHIA WD 58 PCT 18,356.02,651,0.41
,,,,357.01,668,0.42
,,,,357.02,270,0.17
42101,Philadelphia PA,5819,PHILADELPHIA WD 58 PCT 19*,356.01,1796,1
42101,Philadelphia PA,5820,PHILADELPHIA WD 58 PCT 20*,365.01,1469,1
42101,Philadelphia PA,5821,PHILADELPHIA WD 58 PCT 21*,365.01,1030,1
42101,Philadelphia PA,5822,PHILADELPHIA WD 58 PCT 22,359,731,1
42101,Philadelphia PA,5823,PHILADELPHIA WD 58 PCT 23*,355,1249,1
42101,Philadelphia PA,5824,PHILADELPHIA WD 58 PCT 24,364,279,0.326
,,,,365.02,577,0.674
42101,Philadelphia PA,5825,PHILADELPHIA WD 58 PCT 25*,358,860,1
42101,Philadelphia PA,5826,PHILADELPHIA WD 58 PCT 26*,356.01,959,1
42101,Philadelphia PA,5827,PHILADELPHIA WD 58 PCT 27*,355,1312,1
42101,Philadelphia PA,5828,PHILADELPHIA WD 58 PCT 28*,355,974,1
42101,Philadelphia PA,5829,PHILADELPHIA WD 58 PCT 29*,365.02,1453,1
42101,Philadelphia PA,5830,PHILADELPHIA WD 58 PCT 30*,355,979,1
42101,Philadelphia PA,5831,PHILADELPHIA WD 58 PCT 31,360,1327,1
