"county","vtd","tract","bg","cntyname","vtdname","pop10","afact","AFACT2"
"county","vtd","2010 Tract","bg","cntyname","Voting District Name","Total Pop, 2010 census","vtd to bg alloc factor","bg to vtd alloc factor"
"42101","5115","0072.00","5","Philadelphia PA","PHILADELPHIA WD 51 PCT 15*",98,0.122,0.13 
"42101","5116","0072.00","4","Philadelphia PA","PHILADELPHIA WD 51 PCT 16*",720,1,1 
"42101","5117","0071.02","1","Philadelphia PA","PHILADELPHIA WD 51 PCT 17*",280,0.347,0.266 
"42101","5117","0071.02","4","Philadelphia PA","PHILADELPHIA WD 51 PCT 17*",325,0.403,0.393 
"42101","5117","0073.00","4","Philadelphia PA","PHILADELPHIA WD 51 PCT 17*",201,0.249,0.227 
"42101","5118","0072.00","3","Philadelphia PA","PHILADELPHIA WD 51 PCT 18*",392,0.488,0.619 
"42101","5118","0072.00","5","Philadelphia PA","PHILADELPHIA WD 51 PCT 18*",411,0.512,0.547 
"42101","5119","0071.02","4","Philadelphia PA","PHILADELPHIA WD 51 PCT 19*",347,0.557,0.42 
"42101","5119","0071.02","5","Philadelphia PA","PHILADELPHIA WD 51 PCT 19*",276,0.443,0.352 
"42101","5120","0071.02","3","Philadelphia PA","PHILADELPHIA WD 51 PCT 20*",617,0.868,0.577 
"42101","5120","0071.02","4","Philadelphia PA","PHILADELPHIA WD 51 PCT 20*",94,0.132,0.114 
"42101","5121","0071.01","1","Philadelphia PA","PHILADELPHIA WD 51 PCT 21*",114,0.164,0.14 
"42101","5121","0071.01","2","Philadelphia PA","PHILADELPHIA WD 51 PCT 21*",580,0.836,0.605 
"42101","5122","0070.00","1","Philadelphia PA","PHILADELPHIA WD 51 PCT 22*",269,0.343,0.291 
"42101","5122","0070.00","2","Philadelphia PA","PHILADELPHIA WD 51 PCT 22*",516,0.657,0.738 
"42101","5123","0072.00","1","Philadelphia PA","PHILADELPHIA WD 51 PCT 23*",211,0.311,0.213 
"42101","5123","0072.00","5","Philadelphia PA","PHILADELPHIA WD 51 PCT 23*",160,0.236,0.213 
"42101","5123","0072.00","6","Philadelphia PA","PHILADELPHIA WD 51 PCT 23*",307,0.453,0.314 
"42101","5124","0070.00","2","Philadelphia PA","PHILADELPHIA WD 51 PCT 24*",124,0.149,0.177 
"42101","5124","0070.00","3","Philadelphia PA","PHILADELPHIA WD 51 PCT 24*",165,0.199,0.183 
"42101","5124","0070.00","5","Philadelphia PA","PHILADELPHIA WD 51 PCT 24*",541,0.652,0.699 
"42101","5125","0070.00","2","Philadelphia PA","PHILADELPHIA WD 51 PCT 25*",59,0.061,0.084 
"42101","5125","0070.00","4","Philadelphia PA","PHILADELPHIA WD 51 PCT 25*",693,0.717,1 
"42101","5125","0071.01","1","Philadelphia PA","PHILADELPHIA WD 51 PCT 25*",145,0.15,0.177 
"42101","5125","0071.01","2","Philadelphia PA","PHILADELPHIA WD 51 PCT 25*",70,0.072,0.073 
"42101","5126","0071.02","5","Philadelphia PA","PHILADELPHIA WD 51 PCT 26*",153,0.238,0.195 
"42101","5126","0072.00","1","Philadelphia PA","PHILADELPHIA WD 51 PCT 26*",490,0.762,0.495 
"42101","5127","0071.02","2","Philadelphia PA","PHILADELPHIA WD 51 PCT 27*",448,0.712,0.375 
"42101","5127","0071.02","5","Philadelphia PA","PHILADELPHIA WD 51 PCT 27*",181,0.288,0.231 
"42101","5128","0071.02","5","Philadelphia PA","PHILADELPHIA WD 51 PCT 28*",173,0.221,0.221 
"42101","5128","0072.00","1","Philadelphia PA","PHILADELPHIA WD 51 PCT 28*",288,0.367,0.291 
"42101","5128","0072.00","3","Philadelphia PA","PHILADELPHIA WD 51 PCT 28*",241,0.307,0.381 
"42101","5128","0072.00","5","Philadelphia PA","PHILADELPHIA WD 51 PCT 28*",82,0.105,0.109 
"42101","5201","0111.00","1","Philadelphia PA","PHILADELPHIA WD 52 PCT 01*",494,0.797,1 
"42101","5201","0111.00","2","Philadelphia PA","PHILADELPHIA WD 52 PCT 01*",58,0.094,0.102 
"42101","5201","0111.00","5","Philadelphia PA","PHILADELPHIA WD 52 PCT 01*",26,0.042,0.03 
"42101","5201","0119.00","3","Philadelphia PA","PHILADELPHIA WD 52 PCT 01*",42,0.068,0.044 
"42101","5202","0122.01","2","Philadelphia PA","PHILADELPHIA WD 52 PCT 02",211,0.334,0.099 
"42101","5202","0122.04","1","Philadelphia PA","PHILADELPHIA WD 52 PCT 02",418,0.661,0.238 
"42101","5202","9800.00","1","Philadelphia PA","PHILADELPHIA WD 52 PCT 02",3,0.005,0.005 
"42101","5203","0122.03","1","Philadelphia PA","PHILADELPHIA WD 52 PCT 03",1120,0.999,1 
"42101","5203","0122.04","2","Philadelphia PA","PHILADELPHIA WD 52 PCT 03",1,0.001,0.001 
"42101","5204","0122.01","2","Philadelphia PA","PHILADELPHIA WD 52 PCT 04",619,1,0.291 
"42101","5205","0117.00","1","Philadelphia PA","PHILADELPHIA WD 52 PCT 05*",1460,1,0.756 
"42101","5206","0122.04","1","Philadelphia PA","PHILADELPHIA WD 52 PCT 06",671,0.982,0.383 
"42101","5206","9800.00","1","Philadelphia PA","PHILADELPHIA WD 52 PCT 06",12,0.018,0.02 
"42101","5207","0122.01","1","Philadelphia PA","PHILADELPHIA WD 52 PCT 07",57,0.27,0.073 
"42101","5207","0122.04","1","Philadelphia PA","PHILADELPHIA WD 52 PCT 07",154,0.73,0.088 
"42101","5208","0122.01","1","Philadelphia PA","PHILADELPHIA WD 52 PCT 08",728,0.595,0.927 
"42101","5208","0122.04","1","Philadelphia PA","PHILADELPHIA WD 52 PCT 08",97,0.079,0.055 
"42101","5208","0122.04","2","Philadelphia PA","PHILADELPHIA WD 52 PCT 08",399,0.326,0.22 
"42101","5209","0122.04","1","Philadelphia PA","PHILADELPHIA WD 52 PCT 09",194,0.166,0.111 
"42101","5209","0122.04","2","Philadelphia PA","PHILADELPHIA WD 52 PCT 09",975,0.834,0.539 
"42101","5210","0122.04","1","Philadelphia PA","PHILADELPHIA WD 52 PCT 10",220,0.295,0.125 
"42101","5210","0122.04","2","Philadelphia PA","PHILADELPHIA WD 52 PCT 10",435,0.584,0.24 
"42101","5210","9800.00","1","Philadelphia PA","PHILADELPHIA WD 52 PCT 10",90,0.121,0.15 
"42101","5211","0121.00","1","Philadelphia PA","PHILADELPHIA WD 52 PCT 11*",1059,1,0.842 
"42101","5212","0121.00","1","Philadelphia PA","PHILADELPHIA WD 52 PCT 12",199,0.277,0.158 
"42101","5212","0121.00","2","Philadelphia PA","PHILADELPHIA WD 52 PCT 12",520,0.723,0.403 
"42101","5213","0119.00","4","Philadelphia PA","PHILADELPHIA WD 52 PCT 13",42,0.042,0.057 
"42101","5213","0119.00","5","Philadelphia PA","PHILADELPHIA WD 52 PCT 13",189,0.189,0.288 
"42101","5213","0121.00","2","Philadelphia PA","PHILADELPHIA WD 52 PCT 13",769,0.769,0.597 
"42101","5214","0120.00","2","Philadelphia PA","PHILADELPHIA WD 52 PCT 14*",1237,1,0.876 
"42101","5215","0117.00","1","Philadelphia PA","PHILADELPHIA WD 52 PCT 15*",171,0.191,0.089 
"42101","5215","0118.00","1","Philadelphia PA","PHILADELPHIA WD 52 PCT 15*",515,0.575,0.659 
"42101","5215","0119.00","4","Philadelphia PA","PHILADELPHIA WD 52 PCT 15*",88,0.098,0.119 
"42101","5215","0120.00","1","Philadelphia PA","PHILADELPHIA WD 52 PCT 15*",15,0.017,0.028 
"42101","5215","0120.00","2","Philadelphia PA","PHILADELPHIA WD 52 PCT 15*",107,0.119,0.076 
"42101","5216","0119.00","4","Philadelphia PA","PHILADELPHIA WD 52 PCT 16*",609,0.509,0.824 
"42101","5216","0120.00","1","Philadelphia PA","PHILADELPHIA WD 52 PCT 16*",520,0.434,0.972 
"42101","5216","0120.00","2","Philadelphia PA","PHILADELPHIA WD 52 PCT 16*",68,0.057,0.048 
"42101","5217","0119.00","2","Philadelphia PA","PHILADELPHIA WD 52 PCT 17",924,0.927,0.559 
"42101","5217","0119.00","5","Philadelphia PA","PHILADELPHIA WD 52 PCT 17",73,0.073,0.111 
"42101","5218","0119.00","1","Philadelphia PA","PHILADELPHIA WD 52 PCT 18*",445,0.53,0.376 
"42101","5218","0119.00","5","Philadelphia PA","PHILADELPHIA WD 52 PCT 18*",394,0.47,0.601 
"42101","5219","0118.00","1","Philadelphia PA","PHILADELPHIA WD 52 PCT 19*",266,0.338,0.341 
"42101","5219","0118.00","2","Philadelphia PA","PHILADELPHIA WD 52 PCT 19*",520,0.662,0.489 
"42101","5220","0117.00","1","Philadelphia PA","PHILADELPHIA WD 52 PCT 20*",300,0.229,0.155 
"42101","5220","0118.00","5","Philadelphia PA","PHILADELPHIA WD 52 PCT 20*",474,0.362,0.353 
"42101","5220","0375.00","1","Philadelphia PA","PHILADELPHIA WD 52 PCT 20*",534,0.408,0.25 
"42101","5221","0119.00","3","Philadelphia PA","PHILADELPHIA WD 52 PCT 21*",923,1,0.956 
"42101","5222","0119.00","1","Philadelphia PA","PHILADELPHIA WD 52 PCT 22",379,0.454,0.32 
"42101","5222","0119.00","2","Philadelphia PA","PHILADELPHIA WD 52 PCT 22",455,0.546,0.275 
"42101","5223","0118.00","3","Philadelphia PA","PHILADELPHIA WD 52 PCT 23*",226,0.263,0.205 
"42101","5223","0119.00","1","Philadelphia PA","PHILADELPHIA WD 52 PCT 23*",359,0.418,0.303 
"42101","5223","0119.00","2","Philadelphia PA","PHILADELPHIA WD 52 PCT 23*",273,0.318,0.165 
"42101","5224","0118.00","3","Philadelphia PA","PHILADELPHIA WD 52 PCT 24*",631,0.757,0.573 
"42101","5224","0118.00","4","Philadelphia PA","PHILADELPHIA WD 52 PCT 24*",203,0.243,0.333 
"42101","5225","0118.00","2","Philadelphia PA","PHILADELPHIA WD 52 PCT 25*",543,0.563,0.511 
"42101","5225","0118.00","3","Philadelphia PA","PHILADELPHIA WD 52 PCT 25*",244,0.253,0.222 
"42101","5225","0118.00","4","Philadelphia PA","PHILADELPHIA WD 52 PCT 25*",177,0.184,0.29 
"42101","5226","0118.00","4","Philadelphia PA","PHILADELPHIA WD 52 PCT 26*",230,0.257,0.377 
"42101","5226","0118.00","5","Philadelphia PA","PHILADELPHIA WD 52 PCT 26*",415,0.464,0.309 
"42101","5226","0118.00","6","Philadelphia PA","PHILADELPHIA WD 52 PCT 26*",249,0.279,0.344 
"42101","5227","0118.00","5","Philadelphia PA","PHILADELPHIA WD 52 PCT 27*",454,0.489,0.338 
"42101","5227","0118.00","6","Philadelphia PA","PHILADELPHIA WD 52 PCT 27*",474,0.511,0.656 
"42101","5228","0122.01","2","Philadelphia PA","PHILADELPHIA WD 52 PCT 28",1296,1,0.61 
"42101","5301","0311.02","2","Philadelphia PA","PHILADELPHIA WD 53 PCT 01*",490,0.433,0.605 
"42101","5301","0311.02","3","Philadelphia PA","PHILADELPHIA WD 53 PCT 01*",641,0.567,0.57 
"42101","5302","0311.02","1","Philadelphia PA","PHILADELPHIA WD 53 PCT 02*",744,0.598,0.824 
"42101","5302","0311.02","2","Philadelphia PA","PHILADELPHIA WD 53 PCT 02*",320,0.257,0.395 
"42101","5302","0311.02","3","Philadelphia PA","PHILADELPHIA WD 53 PCT 02*",180,0.145,0.16 
"42101","5303","0309.00","3","Philadelphia PA","PHILADELPHIA WD 53 PCT 03*",37,0.032,0.028 
"42101","5303","0311.02","3","Philadelphia PA","PHILADELPHIA WD 53 PCT 03*",303,0.262,0.27 
"42101","5303","0311.02","4","Philadelphia PA","PHILADELPHIA WD 53 PCT 03*",817,0.706,0.502 
"42101","5304","0311.01","3","Philadelphia PA","PHILADELPHIA WD 53 PCT 04*",330,0.289,0.264 
"42101","5304","0311.02","4","Philadelphia PA","PHILADELPHIA WD 53 PCT 04*",811,0.711,0.498 
"42101","5305","0309.00","2","Philadelphia PA","PHILADELPHIA WD 53 PCT 05*",996,0.735,1 
"42101","5305","0309.00","3","Philadelphia PA","PHILADELPHIA WD 53 PCT 05*",201,0.148,0.152 
"42101","5305","0311.02","1","Philadelphia PA","PHILADELPHIA WD 53 PCT 05*",159,0.117,0.176 
"42101","5306","0311.01","2","Philadelphia PA","PHILADELPHIA WD 53 PCT 06*",123,0.121,0.164 
"42101","5306","0311.01","3","Philadelphia PA","PHILADELPHIA WD 53 PCT 06*",897,0.879,0.719 
"42101","5307","0309.00","1","Philadelphia PA","PHILADELPHIA WD 53 PCT 07*",511,0.412,0.306 
"42101","5307","0309.00","3","Philadelphia PA","PHILADELPHIA WD 53 PCT 07*",130,0.105,0.098 
"42101","5307","0311.01","4","Philadelphia PA","PHILADELPHIA WD 53 PCT 07*",599,0.483,0.371 
"42101","5308","0311.01","1","Philadelphia PA","PHILADELPHIA WD 53 PCT 08*",349,0.35,0.271 
"42101","5308","0311.01","2","Philadelphia PA","PHILADELPHIA WD 53 PCT 08*",627,0.629,0.836 
"42101","5308","0311.01","3","Philadelphia PA","PHILADELPHIA WD 53 PCT 08*",21,0.021,0.017 
"42101","5309","0309.00","1","Philadelphia PA","PHILADELPHIA WD 53 PCT 09*",358,0.371,0.214 
"42101","5309","0311.01","4","Philadelphia PA","PHILADELPHIA WD 53 PCT 09*",606,0.629,0.376 
"42101","5310","0311.01","1","Philadelphia PA","PHILADELPHIA WD 53 PCT 10*",938,1,0.729 
"42101","5311","0309.00","1","Philadelphia PA","PHILADELPHIA WD 53 PCT 11*",257,0.265,0.154 
"42101","5311","0310.00","5","Philadelphia PA","PHILADELPHIA WD 53 PCT 11*",306,0.315,0.242 
"42101","5311","0311.01","4","Philadelphia PA","PHILADELPHIA WD 53 PCT 11*",408,0.42,0.253 
"42101","5312","0308.00","4","Philadelphia PA","PHILADELPHIA WD 53 PCT 12*",375,0.333,0.281 
"42101","5312","0309.00","1","Philadelphia PA","PHILADELPHIA WD 53 PCT 12*",543,0.482,0.325 
"42101","5312","0310.00","6","Philadelphia PA","PHILADELPHIA WD 53 PCT 12*",209,0.185,0.263 
"42101","5313","0310.00","4","Philadelphia PA","PHILADELPHIA WD 53 PCT 13*",835,0.655,0.815 
"42101","5313","0310.00","5","Philadelphia PA","PHILADELPHIA WD 53 PCT 13*",439,0.345,0.348 
"42101","5314","0310.00","3","Philadelphia PA","PHILADELPHIA WD 53 PCT 14*",127,0.123,0.158 
"42101","5314","0310.00","4","Philadelphia PA","PHILADELPHIA WD 53 PCT 14*",189,0.183,0.185 
"42101","5314","0310.00","5","Philadelphia PA","PHILADELPHIA WD 53 PCT 14*",518,0.501,0.41 
"42101","5314","0310.00","6","Philadelphia PA","PHILADELPHIA WD 53 PCT 14*",200,0.193,0.252 
"42101","5315","0308.00","4","Philadelphia PA","PHILADELPHIA WD 53 PCT 15*",606,0.611,0.454 
"42101","5315","0310.00","6","Philadelphia PA","PHILADELPHIA WD 53 PCT 15*",386,0.389,0.486 
"42101","5316","0310.00","3","Philadelphia PA","PHILADELPHIA WD 53 PCT 16*",532,0.535,0.663 
"42101","5316","0310.00","7","Philadelphia PA","PHILADELPHIA WD 53 PCT 16*",463,0.465,0.423 
"42101","5317","0310.00","1","Philadelphia PA","PHILADELPHIA WD 53 PCT 17*",794,0.846,1 
"42101","5317","0310.00","3","Philadelphia PA","PHILADELPHIA WD 53 PCT 17*",144,0.154,0.179 
"42101","5318","0310.00","2","Philadelphia PA","PHILADELPHIA WD 53 PCT 18*",899,0.791,0.915 
"42101","5318","0310.00","7","Philadelphia PA","PHILADELPHIA WD 53 PCT 18*",237,0.209,0.217 
"42101","5319","0308.00","3","Philadelphia PA","PHILADELPHIA WD 53 PCT 19*",679,0.633,0.383 
"42101","5319","0310.00","7","Philadelphia PA","PHILADELPHIA WD 53 PCT 19*",394,0.367,0.36 
"42101","5320","0308.00","1","Philadelphia PA","PHILADELPHIA WD 53 PCT 20*",395,0.365,0.59 
"42101","5320","0308.00","2","Philadelphia PA","PHILADELPHIA WD 53 PCT 20*",604,0.558,0.55 
"42101","5320","0310.00","2","Philadelphia PA","PHILADELPHIA WD 53 PCT 20*",83,0.077,0.085 
"42101","5321","0308.00","1","Philadelphia PA","PHILADELPHIA WD 53 PCT 21*",275,0.229,0.41 
"42101","5321","0308.00","2","Philadelphia PA","PHILADELPHIA WD 53 PCT 21*",494,0.411,0.45 
"42101","5321","0308.00","3","Philadelphia PA","PHILADELPHIA WD 53 PCT 21*",433,0.36,0.244 
"42101","5322","0308.00","3","Philadelphia PA","PHILADELPHIA WD 53 PCT 22*",659,0.651,0.372 
"42101","5322","0308.00","4","Philadelphia PA","PHILADELPHIA WD 53 PCT 22*",354,0.349,0.265 
"42101","5323","0309.00","3","Philadelphia PA","PHILADELPHIA WD 53 PCT 23*",958,1,0.722 
"42101","5401","0312.00","1","Philadelphia PA","PHILADELPHIA WD 54 PCT 01*",367,0.37,0.293 
"42101","5401","0312.00","3","Philadelphia PA","PHILADELPHIA WD 54 PCT 01*",626,0.63,0.439 
"42101","5402","0312.00","1","Philadelphia PA","PHILADELPHIA WD 54 PCT 02*",658,0.538,0.525 
"42101","5402","0312.00","3","Philadelphia PA","PHILADELPHIA WD 54 PCT 02*",565,0.462,0.396 
"42101","5403","0312.00","2","Philadelphia PA","PHILADELPHIA WD 54 PCT 03*",762,0.717,0.382 
"42101","5403","0313.00","3","Philadelphia PA","PHILADELPHIA WD 54 PCT 03*",301,0.283,0.268 
"42101","5404","0312.00","2","Philadelphia PA","PHILADELPHIA WD 54 PCT 04*",578,0.59,0.29 
"42101","5404","0312.00","3","Philadelphia PA","PHILADELPHIA WD 54 PCT 04*",234,0.239,0.164 
"42101","5404","0313.00","3","Philadelphia PA","PHILADELPHIA WD 54 PCT 04*",168,0.171,0.15 
"42101","5405","0312.00","1","Philadelphia PA","PHILADELPHIA WD 54 PCT 05*",228,0.212,0.182 
"42101","5405","0312.00","2","Philadelphia PA","PHILADELPHIA WD 54 PCT 05*",655,0.608,0.328 
"42101","5405","0313.00","4","Philadelphia PA","PHILADELPHIA WD 54 PCT 05*",194,0.18,0.158 
"42101","5406","0313.00","3","Philadelphia PA","PHILADELPHIA WD 54 PCT 06*",653,0.538,0.582 
"42101","5406","0313.00","4","Philadelphia PA","PHILADELPHIA WD 54 PCT 06*",560,0.462,0.456 
"42101","5407","0313.00","2","Philadelphia PA","PHILADELPHIA WD 54 PCT 07*",1144,1,0.764 
"42101","5408","0314.01","1","Philadelphia PA","PHILADELPHIA WD 54 PCT 08*",1086,1,0.76 
"42101","5409","0313.00","4","Philadelphia PA","PHILADELPHIA WD 54 PCT 09*",474,0.363,0.386 
"42101","5409","0313.00","5","Philadelphia PA","PHILADELPHIA WD 54 PCT 09*",316,0.242,0.276 
"42101","5409","0313.00","6","Philadelphia PA","PHILADELPHIA WD 54 PCT 09*",517,0.396,0.481 
"42101","5410","0313.00","2","Philadelphia PA","PHILADELPHIA WD 54 PCT 10*",353,0.302,0.236 
"42101","5410","0314.02","2","Philadelphia PA","PHILADELPHIA WD 54 PCT 10*",814,0.698,0.484 
"42101","5411","0313.00","1","Philadelphia PA","PHILADELPHIA WD 54 PCT 11*",877,0.823,1 
"42101","5411","0313.00","6","Philadelphia PA","PHILADELPHIA WD 54 PCT 11*",189,0.177,0.176 
"42101","5412","0313.00","5","Philadelphia PA","PHILADELPHIA WD 54 PCT 12*",195,0.147,0.17 
"42101","5412","0313.00","6","Philadelphia PA","PHILADELPHIA WD 54 PCT 12*",369,0.279,0.343 
"42101","5412","0314.01","3","Philadelphia PA","PHILADELPHIA WD 54 PCT 12*",189,0.143,0.156 
"42101","5412","0314.01","4","Philadelphia PA","PHILADELPHIA WD 54 PCT 12*",570,0.431,0.419 
"42101","5413","0313.00","5","Philadelphia PA","PHILADELPHIA WD 54 PCT 13*",635,0.526,0.554 
"42101","5413","0314.01","4","Philadelphia PA","PHILADELPHIA WD 54 PCT 13*",153,0.127,0.112 
"42101","5413","0314.01","5","Philadelphia PA","PHILADELPHIA WD 54 PCT 13*",420,0.348,0.378 
"42101","5414","0314.02","2","Philadelphia PA","PHILADELPHIA WD 54 PCT 14*",869,1,0.516 
"42101","5415","0314.02","1","Philadelphia PA","PHILADELPHIA WD 54 PCT 15*",455,0.525,0.31 
"42101","5415","0314.02","3","Philadelphia PA","PHILADELPHIA WD 54 PCT 15*",411,0.475,0.168 
"42101","5416","0314.01","3","Philadelphia PA","PHILADELPHIA WD 54 PCT 16*",1022,0.852,0.844 
"42101","5416","0314.01","4","Philadelphia PA","PHILADELPHIA WD 54 PCT 16*",178,0.148,0.131 
"42101","5417","0314.01","2","Philadelphia PA","PHILADELPHIA WD 54 PCT 17*",523,0.533,0.337 
"42101","5417","0314.01","4","Philadelphia PA","PHILADELPHIA WD 54 PCT 17*",459,0.467,0.337 
"42101","5418","0314.01","1","Philadelphia PA","PHILADELPHIA WD 54 PCT 18*",343,0.331,0.24 
"42101","5418","0314.01","5","Philadelphia PA","PHILADELPHIA WD 54 PCT 18*",692,0.669,0.622 
"42101","5419","0314.02","1","Philadelphia PA","PHILADELPHIA WD 54 PCT 19*",459,0.516,0.312 
"42101","5419","0314.02","3","Philadelphia PA","PHILADELPHIA WD 54 PCT 19*",431,0.484,0.176 
"42101","5420","0314.02","1","Philadelphia PA","PHILADELPHIA WD 54 PCT 20*",556,0.492,0.378 
"42101","5420","0314.02","3","Philadelphia PA","PHILADELPHIA WD 54 PCT 20*",574,0.508,0.235 
"42101","5421","0314.02","3","Philadelphia PA","PHILADELPHIA WD 54 PCT 21*",1026,1,0.42 
"42101","5422","0314.01","2","Philadelphia PA","PHILADELPHIA WD 54 PCT 22*",1029,1,0.663 
"42101","5501","0319.00","1","Philadelphia PA","PHILADELPHIA WD 55 PCT 01*",672,0.721,0.62 
"42101","5501","0319.00","2","Philadelphia PA","PHILADELPHIA WD 55 PCT 01*",260,0.279,0.219 
"42101","5502","0319.00","2","Philadelphia PA","PHILADELPHIA WD 55 PCT 02*",925,0.785,0.781 
"42101","5502","0319.00","3","Philadelphia PA","PHILADELPHIA WD 55 PCT 02*",253,0.215,0.324 
"42101","5503","0320.00","3","Philadelphia PA","PHILADELPHIA WD 55 PCT 03*",224,0.204,0.225 
"42101","5503","0320.00","5","Philadelphia PA","PHILADELPHIA WD 55 PCT 03*",872,0.796,0.852 
"42101","5504","0320.00","4","Philadelphia PA","PHILADELPHIA WD 55 PCT 04*",371,0.414,0.431 
"42101","5504","0320.00","5","Philadelphia PA","PHILADELPHIA WD 55 PCT 04*",152,0.17,0.148 
"42101","5504","0320.00","6","Philadelphia PA","PHILADELPHIA WD 55 PCT 04*",373,0.416,0.353 
"42101","5505","0320.00","4","Philadelphia PA","PHILADELPHIA WD 55 PCT 05*",490,0.477,0.569 
"42101","5505","0320.00","6","Philadelphia PA","PHILADELPHIA WD 55 PCT 05*",537,0.523,0.508 
"42101","5506","0320.00","3","Philadelphia PA","PHILADELPHIA WD 55 PCT 06*",771,0.839,0.775 
"42101","5506","0320.00","6","Philadelphia PA","PHILADELPHIA WD 55 PCT 06*",148,0.161,0.14 
"42101","5507","0320.00","2","Philadelphia PA","PHILADELPHIA WD 55 PCT 07*",958,0.842,1 
"42101","5507","0323.00","3","Philadelphia PA","PHILADELPHIA WD 55 PCT 07*",180,0.158,0.106 
"42101","5508","0316.00","2","Philadelphia PA","PHILADELPHIA WD 55 PCT 08*",537,0.616,0.717 
"42101","5508","0316.00","6","Philadelphia PA","PHILADELPHIA WD 55 PCT 08*",335,0.384,0.333 
"42101","5509","0316.00","4","Philadelphia PA","PHILADELPHIA WD 55 PCT 09*",765,0.931,1 
"42101","5509","0316.00","7","Philadelphia PA","PHILADELPHIA WD 55 PCT 09*",57,0.069,0.05 
"42101","5510","0316.00","2","Philadelphia PA","PHILADELPHIA WD 55 PCT 10*",212,0.235,0.283 
"42101","5510","0316.00","3","Philadelphia PA","PHILADELPHIA WD 55 PCT 10*",690,0.765,1 
"42101","5511","0315.01","3","Philadelphia PA","PHILADELPHIA WD 55 PCT 11*",633,0.666,0.642 
"42101","5511","0316.00","6","Philadelphia PA","PHILADELPHIA WD 55 PCT 11*",318,0.334,0.316 
"42101","5512","0315.01","4","Philadelphia PA","PHILADELPHIA WD 55 PCT 12*",162,0.17,0.142 
"42101","5512","0315.02","3","Philadelphia PA","PHILADELPHIA WD 55 PCT 12*",437,0.46,0.339 
"42101","5512","0316.00","6","Philadelphia PA","PHILADELPHIA WD 55 PCT 12*",352,0.37,0.35 
"42101","5513","0316.00","5","Philadelphia PA","PHILADELPHIA WD 55 PCT 13*",560,0.68,0.671 
"42101","5513","0316.00","7","Philadelphia PA","PHILADELPHIA WD 55 PCT 13*",264,0.32,0.23 
"42101","5514","0316.00","1","Philadelphia PA","PHILADELPHIA WD 55 PCT 14*",288,0.298,0.338 
"42101","5514","0316.00","5","Philadelphia PA","PHILADELPHIA WD 55 PCT 14*",275,0.285,0.329 
"42101","5514","0316.00","7","Philadelphia PA","PHILADELPHIA WD 55 PCT 14*",403,0.417,0.35 
"42101","5515","0316.00","1","Philadelphia PA","PHILADELPHIA WD 55 PCT 15*",563,0.569,0.662 
"42101","5515","0316.00","7","Philadelphia PA","PHILADELPHIA WD 55 PCT 15*",426,0.431,0.37 
"42101","5516","0315.02","1","Philadelphia PA","PHILADELPHIA WD 55 PCT 16*",440,0.433,0.234 
"42101","5516","0315.02","3","Philadelphia PA","PHILADELPHIA WD 55 PCT 16*",576,0.567,0.447 
"42101","5517","0315.02","1","Philadelphia PA","PHILADELPHIA WD 55 PCT 17*",741,0.729,0.394 
"42101","5517","0315.02","3","Philadelphia PA","PHILADELPHIA WD 55 PCT 17*",276,0.271,0.214 
"42101","5518","0315.01","4","Philadelphia PA","PHILADELPHIA WD 55 PCT 18*",236,0.255,0.207 
"42101","5518","0315.02","1","Philadelphia PA","PHILADELPHIA WD 55 PCT 18*",688,0.745,0.366 
