"county","vtd","cntyname","vtdname","pop10","afact","AFACT2"
"county","vtd","cntyname","Voting District Name","Total Pop, 2010 census","vtd to vtd alloc factor","vtd to vtd alloc factor"
"42017","2550","Bucks PA","UPPER SOUTHAMPTON TWP VTD WEST ED 01*",1335,1,1 
"42017","2560","Bucks PA","UPPER SOUTHAMPTON TWP VTD WEST ED 02*",1503,1,1 
"42017","2570","Bucks PA","WARMINSTER TWP DIST 01*",1141,1,1 
"42017","2580","Bucks PA","WARMINSTER TWP DIST 02",1928,1,1 
"42017","2590","Bucks PA","WARMINSTER TWP DIST 03*",2651,1,1 
"42017","2600","Bucks PA","WARMINSTER TWP DIST 04*",1643,1,1 
"42017","2610","Bucks PA","WARMINSTER TWP DIST 05*",1432,1,1 
"42017","2620","Bucks PA","WARMINSTER TWP DIST 06*",1741,1,1 
"42017","2630","Bucks PA","WARMINSTER TWP DIST 07*",2155,1,1 
"42017","2640","Bucks PA","WARMINSTER TWP DIST 08*",2022,1,1 
"42017","2650","Bucks PA","WARMINSTER TWP DIST 09*",1856,1,1 
"42017","2660","Bucks PA","WARMINSTER TWP DIST 10*",1860,1,1 
"42017","2670","Bucks PA","WARMINSTER TWP DIST 11*",2948,1,1 
"42017","2680","Bucks PA","WARMINSTER TWP DIST 12*",1628,1,1 
"42017","2690","Bucks PA","WARMINSTER TWP DIST 13*",1930,1,1 
"42017","2700","Bucks PA","WARMINSTER TWP DIST 14*",3159,1,1 
"42017","2710","Bucks PA","WARMINSTER TWP DIST 15*",1170,1,1 
"42017","2720","Bucks PA","WARMINSTER TWP DIST 16",2056,1,1 
"42017","2730","Bucks PA","WARMINSTER TWP DIST 17*",1362,1,1 
"42017","2740","Bucks PA","WARRINGTON TWP DIST 01*",2696,1,1 
"42017","2750","Bucks PA","WARRINGTON TWP DIST 02*",3326,1,1 
"42017","2760","Bucks PA","WARRINGTON TWP DIST 03*",1760,1,1 
"42017","2770","Bucks PA","WARRINGTON TWP DIST 04*",2750,1,1 
"42017","2780","Bucks PA","WARRINGTON TWP DIST 05*",4107,1,1 
"42017","2782","Bucks PA","420172782",2904,1,1 
"42017","2784","Bucks PA","420172784",2813,1,1 
"42017","2786","Bucks PA","420172786",3062,1,1 
"42017","2800","Bucks PA","WARWICK TWP VTD 02*",3757,1,1 
"42017","2801","Bucks PA","420172801",1901,1,1 
"42017","2805","Bucks PA","WARWICK TWP VTD 01*",2783,1,1 
"42017","2815","Bucks PA","WARWICK TWP VTD 03*",2637,1,1 
"42017","2820","Bucks PA","WEST ROCKHILL TWP VTD ARGUS",1745,1,1 
"42017","2825","Bucks PA","WARWICK TWP VTD 04*",3359,1,1 
"42017","2830","Bucks PA","WEST ROCKHILL TWP VTD ROCKHILL",3511,1,1 
"42017","2840","Bucks PA","WRIGHTSTOWN TWP Voting District*",2995,1,1 
"42017","2850","Bucks PA","YARDLEY Voting District*",2434,1,1 
"42019","20","Butler PA","ALLEGHENY TWP Voting District*",641,1,1 
"42019","30","Butler PA","BRADY TWP Voting District*",1310,1,1 
"42019","40","Butler PA","BRUIN Voting District*",524,1,1 
"42019","50","Butler PA","BUFFALO TWP VTD NORTH*",2806,1,1 
"42019","51","Butler PA","4201951",2054,1,1 
"42019","52","Butler PA","4201952",2447,1,1 
"42019","80","Butler PA","BUTLER WD 01 PCT 02",3190,1,1 
"42019","90","Butler PA","BUTLER WD 02*",1727,1,1 
"42019","100","Butler PA","BUTLER WD 03*",2817,1,1 
"42019","110","Butler PA","BUTLER WD 04 PCT 01*",1275,1,1 
"42019","120","Butler PA","BUTLER WD 04 PCT 02*",1223,1,1 
"42019","130","Butler PA","BUTLER WD 05 PCT 01*",3525,1,1 
"42019","150","Butler PA","BUTLER TWP VTD 01 ED 01*",3180,1,1 
"42019","160","Butler PA","BUTLER TWP VTD 01 ED 02*",2165,1,1 
"42019","170","Butler PA","BUTLER TWP VTD 02*",1377,1,1 
"42019","180","Butler PA","BUTLER TWP VTD 03*",1055,1,1 
"42019","190","Butler PA","BUTLER TWP VTD 04*",2995,1,1 
"42019","200","Butler PA","BUTLER TWP VTD 05*",2235,1,1 
"42019","210","Butler PA","BUTLER TWP VTD 06 ED NORTH*",2182,1,1 
"42019","220","Butler PA","BUTLER TWP VTD 06 ED SOUTH*",2059,1,1 
"42019","230","Butler PA","CALLERY Voting District*",394,1,1 
"42019","240","Butler PA","CENTER TWP VTD 01",2596,1,1 
"42019","250","Butler PA","CENTER TWP VTD 02",2992,1,1 
"42019","255","Butler PA","42019255",2310,1,1 
"42019","260","Butler PA","CHERRY TWP Voting District*",1106,1,1 
"42019","270","Butler PA","CHERRY VALLEY Voting District*",66,1,1 
"42019","280","Butler PA","CHICORA Voting District*",1043,1,1 
"42019","290","Butler PA","CLAY TWP Voting District*",2703,1,1 
"42019","300","Butler PA","CLEARFIELD TWP Voting District*",2645,1,1 
"42019","310","Butler PA","CLINTON TWP Voting District*",2864,1,1 
"42019","320","Butler PA","CONCORD TWP Voting District*",1505,1,1 
"42019","330","Butler PA","CONNOQUENESSING TWP Voting District*",4170,1,1 
"42019","340","Butler PA","CONNOQUENESSING Voting District*",528,1,1 
"42019","351","Butler PA","CRANBERRY TWP VTD EAST ED 01*",3300,1,1 
"42019","355","Butler PA","CRANBERRY TWP VTD EAST ED 02*",2649,1,1 
"42019","356","Butler PA","42019356",3023,1,1 
"42019","360","Butler PA","CRANBERRY TWP VTD WEST ED 01*",3320,1,1 
"42019","365","Butler PA","CRANBERRY TWP VTD WEST ED 02*",3054,1,1 
"42019","371","Butler PA","CRANBERRY TWP VTD WEST ED 03*",2950,1,1 
"42019","375","Butler PA","CRANBERRY TWP VTD WEST ED 04*",3280,1,1 
"42019","376","Butler PA","42019376",3439,1,1 
"42019","377","Butler PA","42019377",3083,1,1 
"42019","380","Butler PA","DONEGAL TWP Voting District*",1864,1,1 
"42019","390","Butler PA","EAST BUTLER Voting District*",732,1,1 
"42019","400","Butler PA","EAU CLAIRE Voting District*",316,1,1 
"42019","410","Butler PA","EVANS CITY Voting District*",1833,1,1 
"42019","420","Butler PA","FAIRVIEW TWP Voting District*",2080,1,1 
"42019","430","Butler PA","FAIRVIEW Voting District*",198,1,1 
"42019","440","Butler PA","FORWARD TWP Voting District*",2531,1,1 
"42019","450","Butler PA","FRANKLIN TWP Voting District*",2620,1,1 
"42019","460","Butler PA","HARMONY Voting District*",890,1,1 
"42019","470","Butler PA","HARRISVILLE Voting District*",897,1,1 
"42019","480","Butler PA","JACKSON TWP Voting District*",3657,1,1 
"42019","500","Butler PA","KARNS CITY Voting District*",209,1,1 
"42019","510","Butler PA","LANCASTER TWP Voting District*",2532,1,1 
"42019","520","Butler PA","MARION TWP Voting District*",1239,1,1 
"42019","530","Butler PA","MARS Voting District*",1699,1,1 
"42019","540","Butler PA","MERCER TWP Voting District*",1100,1,1 
"42019","545","Butler PA","JEFFERSON TWP VTD I*",3097,1,1 
"42019","550","Butler PA","MIDDLESEX TWP VTD NORTH*",2752,1,1 
"42019","555","Butler PA","JEFFERSON TWP VTD II*",2407,1,1 
"42019","560","Butler PA","MIDDLESEX TWP VTD SOUTH*",2638,1,1 
"42019","570","Butler PA","MUDDYCREEK TWP Voting District*",2254,1,1 
"42019","580","Butler PA","OAKLAND TWP Voting District*",2987,1,1 
"42019","590","Butler PA","PARKER TWP Voting District*",632,1,1 
"42019","600","Butler PA","PENN TWP VTD EAST*",2723,1,1 
"42019","610","Butler PA","PENN TWP VTD WEST*",2348,1,1 
"42019","620","Butler PA","PETROLIA Voting District*",212,1,1 
"42019","630","Butler PA","PORTERSVILLE Voting District*",235,1,1 
"42019","640","Butler PA","PROSPECT Voting District*",1169,1,1 
"42019","650","Butler PA","SAXONBURG Voting District*",1525,1,1 
"42019","660","Butler PA","SEVEN FIELDS Voting District*",2887,1,1 
"42019","670","Butler PA","SLIPPERY ROCK TWP Voting District*",5614,1,1 
"42019","680","Butler PA","SLIPPERY ROCK Voting District*",3625,1,1 
"42019","690","Butler PA","SUMMIT TWP VTD NORTH*",1880,1,1 
"42019","700","Butler PA","SUMMIT TWP VTD SOUTH*",3004,1,1 
"42019","710","Butler PA","VALENCIA Voting District*",551,1,1 
"42019","720","Butler PA","VENANGO TWP Voting District*",868,1,1 
"42019","730","Butler PA","WASHINGTON TWP Voting District*",1300,1,1 
"42019","740","Butler PA","WEST LIBERTY Voting District*",343,1,1 
"42019","750","Butler PA","WEST SUNBURY Voting District*",192,1,1 
"42019","760","Butler PA","WINFIELD TWP Voting District*",3535,1,1 
"42019","770","Butler PA","WORTH TWP Voting District*",1416,1,1 
"42019","845","Butler PA","ZELIENOPLE VTD 01*",1085,1,1 
"42019","855","Butler PA","ZELIENOPLE VTD 02*",1282,1,1 
"42019","865","Butler PA","ZELIENOPLE VTD 03*",1445,1,1 
"42019","PR85","Butler PA","42019PR85",3971,1,1 
"42019","PR86","Butler PA","42019PR86",2169,1,1 
"42019","PR87","Butler PA","42019PR87",5512,1,1 
"42021","10","Cambria PA","ADAMS TWP VTD DUNLO",835,1,1 
"42021","20","Cambria PA","ADAMS TWP VTD ELTON ED 01*",536,1,1 
"42021","30","Cambria PA","ADAMS TWP VTD ELTON ED 02",952,1,1 
"42021","40","Cambria PA","ADAMS TWP VTD GRAMLINGTON*",556,1,1 
"42021","50","Cambria PA","ADAMS TWP VTD ST. MICHAEL*",1246,1,1 
"42021","60","Cambria PA","ADAMS TWP VTD 01*",1577,1,1 
"42021","70","Cambria PA","ADAMS TWP VTD 07*",270,1,1 
"42021","80","Cambria PA","ALLEGHENY TWP Voting District*",2851,1,1 
"42021","90","Cambria PA","ASHVILLE Voting District*",227,1,1 
"42021","130","Cambria PA","BARR TWP VTD NORTH",239,1,1 
"42021","140","Cambria PA","BARR TWP VTD SOUTH",1817,1,1 
"42021","155","Cambria PA","BLACKLICK TWP VTD 01*",740,1,1 
"42021","165","Cambria PA","BLACKLICK TWP VTD 02*",1273,1,1 
"42021","175","Cambria PA","BROWNSTOWN Voting District*",744,1,1 
"42021","190","Cambria PA","CAMBRIA TWP VTD COLVER",959,1,1 
"42021","200","Cambria PA","CAMBRIA TWP VTD REVLOC*",574,1,1 
"42021","210","Cambria PA","CAMBRIA TWP VTD 01",2085,1,1 
"42021","220","Cambria PA","CAMBRIA TWP VTD 04*",2481,1,1 
"42021","235","Cambria PA","CARROLLTOWN Voting District*",853,1,1 
"42021","250","Cambria PA","CASSANDRA Voting District*",147,1,1 
"42021","260","Cambria PA","CHEST TWP Voting District*",349,1,1 
"42021","270","Cambria PA","CHEST SPRINGS Voting District*",149,1,1 
"42021","280","Cambria PA","CLEARFIELD TWP Voting District*",1604,1,1 
"42021","290","Cambria PA","CONEMAUGH TWP VTD COVER HILL*",978,1,1 
"42021","300","Cambria PA","CONEMAUGH TWP VTD LOWER*",573,1,1 
"42021","310","Cambria PA","CONEMAUGH TWP VTD UPPER*",461,1,1 
"42021","311","Cambria PA","42021311",963,1,1 
"42021","312","Cambria PA","42021312",748,1,1 
"42021","315","Cambria PA","CRESSON TWP VTD NORTH*",1381,1,1 
"42021","325","Cambria PA","CRESSON TWP VTD SOUTH*",2955,1,1 
"42021","350","Cambria PA","CROYLE TWP VTD 01*",1180,1,1 
"42021","365","Cambria PA","CROYLE TWP VTD 02*",498,1,1 
"42021","370","Cambria PA","CROYLE TWP VTD 03*",661,1,1 
"42021","390","Cambria PA","DAISYTOWN Voting District*",326,1,1 
"42021","405","Cambria PA","DALE Voting District*",1234,1,1 
"42021","420","Cambria PA","DEAN TWP Voting District*",391,1,1 
"42021","430","Cambria PA","EAST CARROLL TWP VTD NORTH*",578,1,1 
"42021","440","Cambria PA","EAST CARROLL TWP VTD SOUTH*",1076,1,1 
"42021","455","Cambria PA","EAST CONEMAUGH VTD 01*",413,1,1 
"42021","465","Cambria PA","EAST CONEMAUGH VTD 02*",807,1,1 
"42021","480","Cambria PA","EAST TAYLOR TWP VTD 01*",433,1,1 
"42021","490","Cambria PA","EAST TAYLOR TWP VTD 02*",550,1,1 
"42021","500","Cambria PA","EAST TAYLOR TWP VTD 03*",1222,1,1 
"42021","510","Cambria PA","EAST TAYLOR TWP VTD 04*",521,1,1 
"42021","520","Cambria PA","EBENSBURG WD CENTER*",733,1,1 
"42021","530","Cambria PA","EBENSBURG WD EAST*",1346,1,1 
"42021","540","Cambria PA","EBENSBURG WD WEST*",1272,1,1 
"42021","550","Cambria PA","EHRENFELD Voting District*",228,1,1 
"42021","560","Cambria PA","ELDER TWP Voting District*",1038,1,1 
"42021","570","Cambria PA","FERNDALE VTD 01*",855,1,1 
"42021","580","Cambria PA","FERNDALE VTD 02*",781,1,1 
"42021","595","Cambria PA","FRANKLIN Voting District*",323,1,1 
"42021","610","Cambria PA","GALLITZIN TWP VTD EAST*",866,1,1 
"42021","620","Cambria PA","GALLITZIN TWP VTD WEST*",458,1,1 
"42021","635","Cambria PA","GALLITZIN VTD 01*",1120,1,1 
"42021","645","Cambria PA","GALLITZIN VTD 02*",548,1,1 
"42021","660","Cambria PA","GEISTOWN VTD 01*",704,1,1 
"42021","675","Cambria PA","GEISTOWN VTD 02*",1763,1,1 
"42021","695","Cambria PA","HASTINGS Voting District*",1278,1,1 
"42021","710","Cambria PA","JACKSON TWP VTD VINCO*",3550,1,1 
"42021","711","Cambria PA","42021711",68,1,1 
"42021","720","Cambria PA","JACKSON TWP VTD 01*",599,1,1 
"42021","730","Cambria PA","JACKSON TWP VTD 03*",243,1,1 
"42021","745","Cambria PA","JOHNSTOWN WD CENTER TOWN ED 01*",644,1,1 
"42021","765","Cambria PA","42021765",548,1,1 
"42021","785","Cambria PA","JOHNSTOWN WD KERNVILLE ED 01",102,1,1 
"42021","805","Cambria PA","JOHNSTOWN WD KERNVILLE ED 02",735,1,1 
"42021","825","Cambria PA","JOHNSTOWN WD 07 ED 01*",853,1,1 
"42021","845","Cambria PA","JOHNSTOWN WD 07 ED 02*",1156,1,1 
"42021","860","Cambria PA","JOHNSTOWN WD 08 ED 01*",228,1,1 
"42021","870","Cambria PA","JOHNSTOWN WD 08 ED 02*",693,1,1 
"42021","880","Cambria PA","JOHNSTOWN WD 08 ED 03*",913,1,1 
"42021","890","Cambria PA","JOHNSTOWN WD 08 ED 04*",722,1,1 
"42021","915","Cambria PA","JOHNSTOWN WD OLD CONEMAUGH*",862,1,1 
"42021","940","Cambria PA","JOHNSTOWN WD 11 ED 01*",304,1,1 
"42021","950","Cambria PA","JOHNSTOWN WD 11 ED 02*",365,1,1 
"42021","965","Cambria PA","JOHNSTOWN WD PROSPECT ED 01",89,1,1 
"42021","975","Cambria PA","JOHNSTOWN WD PROSPECT ED 02*",541,1,1 
"42021","990","Cambria PA","JOHNSTOWN WD 14*",129,1,1 
"42021","1015","Cambria PA","JOHNSTOWN WD CAMBRIA CITY*",317,1,1 
"42021","1035","Cambria PA","JOHNSTOWN WD 17 ED 01*",1245,1,1 
"42021","1045","Cambria PA","JOHNSTOWN WD 17 ED 02*",801,1,1 
"42021","1055","Cambria PA","JOHNSTOWN WD 17 ED 03*",1364,1,1 
"42021","1075","Cambria PA","JOHNSTOWN WD 17 ED 04*",911,1,1 
"42021","1105","Cambria PA","JOHNSTOWN WD 18*",1053,1,1 
"42021","1125","Cambria PA","JOHNSTOWN WD 19*",1183,1,1 
"42021","1145","Cambria PA","JOHNSTOWN WD 20 ED 01*",1501,1,1 
"42021","1155","Cambria PA","JOHNSTOWN WD 20 ED 02*",1138,1,1 
"42021","1165","Cambria PA","JOHNSTOWN WD 20 ED 03*",751,1,1 
"42021","1190","Cambria PA","JOHNSTOWN WD 21*",915,1,1 
"42021","1200","Cambria PA","LILLY WD 01*",409,1,1 
"42021","1210","Cambria PA","LILLY WD 02*",559,1,1 
"42021","1220","Cambria PA","LORAIN Voting District*",759,1,1 
"42021","1230","Cambria PA","LORETTO Voting District*",1302,1,1 
"42021","1240","Cambria PA","LOWER YODER TWP VTD 01",478,1,1 
"42021","1255","Cambria PA","LOWER YODER TWP VTD 02",1188,1,1 
"42021","1265","Cambria PA","LOWER YODER TWP VTD 03*",1033,1,1 
"42021","1280","Cambria PA","MIDDLE TAYLOR TWP Voting District*",727,1,1 
"42021","1290","Cambria PA","MUNSTER TWP Voting District*",690,1,1 
"42021","1300","Cambria PA","NANTY GLO WD 01 ED 01*",531,1,1 
"42021","1310","Cambria PA","NANTY GLO WD 01 ED 02*",699,1,1 
"42021","1311","Cambria PA","420211311",544,1,1 
"42021","1331","Cambria PA","NORTH CAMBRIA WD 01*",891,1,1 
"42021","1333","Cambria PA","NORTH CAMBRIA WD 02*",727,1,1 
"42021","1335","Cambria PA","NORTH CAMBRIA WD 03*",1029,1,1 
"42021","1337","Cambria PA","NORTH CAMBRIA WD 04*",589,1,1 
"42021","1339","Cambria PA","NORTH CAMBRIA WD 05*",599,1,1 
"42021","1340","Cambria PA","PATTON WD 01*",810,1,1 
"42021","1350","Cambria PA","PATTON WD 02*",959,1,1 
"42021","1360","Cambria PA","PORTAGE TWP VTD NORTH*",999,1,1 
"42021","1370","Cambria PA","PORTAGE TWP VTD SOUTH*",576,1,1 
"42021","1380","Cambria PA","PORTAGE TWP VTD SOUTHWEST*",2065,1,1 
"42021","1385","Cambria PA","PORTAGE WD 01*",749,1,1 
"42021","1395","Cambria PA","PORTAGE WD 02*",896,1,1 
"42021","1405","Cambria PA","PORTAGE WD 03*",993,1,1 
"42021","1435","Cambria PA","READE TWP VTD NORTH*",1093,1,1 
"42021","1450","Cambria PA","READE TWP VTD SOUTH*",526,1,1 
"42021","1470","Cambria PA","RICHLAND TWP VTD 01",236,1,1 
"42021","1480","Cambria PA","RICHLAND TWP VTD 02*",1184,1,1 
"42021","1490","Cambria PA","RICHLAND TWP VTD 03*",530,1,1 
"42021","1500","Cambria PA","RICHLAND TWP VTD 04",946,1,1 
"42021","1510","Cambria PA","RICHLAND TWP VTD 05*",2404,1,1 
"42021","1520","Cambria PA","RICHLAND TWP VTD 06*",1156,1,1 
"42021","1530","Cambria PA","RICHLAND TWP VTD 07*",1765,1,1 
"42021","1540","Cambria PA","RICHLAND TWP VTD 08*",849,1,1 
"42021","1550","Cambria PA","RICHLAND TWP VTD 09*",1119,1,1 
"42021","1560","Cambria PA","RICHLAND TWP VTD 10",1593,1,1 
"42021","1570","Cambria PA","RICHLAND TWP VTD 11*",1032,1,1 
"42021","1580","Cambria PA","SANKERTOWN Voting District*",675,1,1 
"42021","1595","Cambria PA","SCALP LEVEL Voting District*",778,1,1 
"42021","1615","Cambria PA","SOUTH FORK WD 01*",475,1,1 
"42021","1635","Cambria PA","SOUTH FORK WD 02*",453,1,1 
"42021","1650","Cambria PA","SOUTHMONT VTD 01*",636,1,1 
"42021","1660","Cambria PA","SOUTHMONT VTD 02*",981,1,1 
"42021","1670","Cambria PA","SOUTHMONT VTD 03*",667,1,1 
"42021","1700","Cambria PA","STONYCREEK TWP VTD 01*",1083,1,1 
"42021","1710","Cambria PA","STONYCREEK TWP VTD 02*",544,1,1 
"42021","1720","Cambria PA","STONYCREEK TWP VTD 03*",715,1,1 
"42021","1730","Cambria PA","STONYCREEK TWP VTD 04*",502,1,1 
"42021","1760","Cambria PA","SUMMERHILL TWP VTD NORTH*",809,1,1 
"42021","1765","Cambria PA","SUMMERHILL TWP VTD SOUTH*",1658,1,1 
"42021","1770","Cambria PA","SUMMERHILL Voting District*",490,1,1 
"42021","1785","Cambria PA","SUSQUEHANNA TWP VTD NORTH*",1323,1,1 
"42021","1800","Cambria PA","SUSQUEHANNA TWP VTD SOUTH*",684,1,1 
"42021","1820","Cambria PA","TUNNELHILL Voting District*",245,1,1 
"42021","1830","Cambria PA","UPPER YODER TWP VTD 01*",1558,1,1 
"42021","1840","Cambria PA","UPPER YODER TWP VTD 02*",679,1,1 
"42021","1850","Cambria PA","UPPER YODER TWP VTD 03*",235,1,1 
"42021","1860","Cambria PA","UPPER YODER TWP VTD 04*",499,1,1 
"42021","1870","Cambria PA","UPPER YODER TWP VTD 05*",2478,1,1 
"42021","1880","Cambria PA","VINTONDALE Voting District*",414,1,1 
"42021","1890","Cambria PA","WASHINGTON TWP Voting District*",875,1,1 
"42021","1900","Cambria PA","WEST CARROLL TWP VTD NORTH*",1261,1,1 
"42021","1910","Cambria PA","WEST CARROLL TWP VTD SOUTH*",35,1,1 
"42021","1920","Cambria PA","WEST TAYLOR TWP Voting District*",795,1,1 
"42021","1930","Cambria PA","WESTMONT VTD 01*",750,1,1 
"42021","1940","Cambria PA","WESTMONT VTD 02*",838,1,1 
"42021","1950","Cambria PA","WESTMONT VTD 03*",1317,1,1 
"42021","1960","Cambria PA","WESTMONT VTD 04*",663,1,1 
"42021","1970","Cambria PA","WESTMONT VTD 05*",480,1,1 
"42021","1980","Cambria PA","WESTMONT VTD 06*",1133,1,1 
"42021","1995","Cambria PA","WHITE TWP Voting District*",836,1,1 
"42021","2010","Cambria PA","WILMORE Voting District*",225,1,1 
"42021","PR164","Cambria PA","42021PR164",960,1,1 
"42021","PR173","Cambria PA","42021PR173",847,1,1 
"42023","10","Cameron PA","DRIFTWOOD Voting District*",67,1,1 
"42023","20","Cameron PA","EMPORIUM VTD EAST*",167,1,1 
"42023","30","Cameron PA","EMPORIUM VTD MIDDLE*",888,1,1 
"42023","40","Cameron PA","EMPORIUM VTD WEST*",1018,1,1 
"42023","50","Cameron PA","GIBSON TWP Voting District*",164,1,1 
"42023","60","Cameron PA","GROVE TWP Voting District*",183,1,1 
"42023","70","Cameron PA","LUMBER TWP Voting District*",195,1,1 
"42023","80","Cameron PA","PORTAGE TWP Voting District*",171,1,1 
"42023","90","Cameron PA","SHIPPEN TWP VTD EAST",1102,1,1 
"42023","100","Cameron PA","SHIPPEN TWP VTD WEST",1130,1,1 
"42025","10","Carbon PA","BANKS TWP DIST AUDEN-TRESC",841,1,1 
"42025","20","Carbon PA","BANKS TWP DIST COXEVILLE",72,1,1 
"42025","30","Carbon PA","BANKS TWP DIST LEVISTON",349,1,1 
"42025","40","Carbon PA","BEAVER MEADOWS Voting District*",869,1,1 
"42025","50","Carbon PA","BOWMANSTOWN Voting District*",937,1,1 
"42025","65","Carbon PA","4202565",1488,1,1 
"42025","66","Carbon PA","4202566",1393,1,1 
"42025","70","Carbon PA","EAST SIDE Voting District*",317,1,1 
"42025","80","Carbon PA","FRANKLIN TWP DIST FRANKLIN IND.",1266,1,1 
"42025","90","Carbon PA","FRANKLIN TWP DIST HARRITY",1563,1,1 
"42025","100","Carbon PA","FRANKLIN TWP DIST LONG RUN",1433,1,1 
"42025","110","Carbon PA","JIM THORPE DIST 01",886,1,1 
"42025","120","Carbon PA","JIM THORPE DIST 02",939,1,1 
"42025","130","Carbon PA","JIM THORPE DIST 03",1153,1,1 
"42025","140","Carbon PA","JIM THORPE DIST 04",486,1,1 
"42025","150","Carbon PA","JIM THORPE DIST 05",1317,1,1 
"42025","160","Carbon PA","KIDDER TWP DIST NORTH*",384,1,1 
"42025","170","Carbon PA","KIDDER TWP DIST SOUTH*",1551,1,1 
"42025","180","Carbon PA","LANSFORD DIST FIRST",1888,1,1 
"42025","190","Carbon PA","LANSFORD DIST MIDDLE",971,1,1 
"42025","200","Carbon PA","LANSFORD DIST WEST",1082,1,1 
"42025","210","Carbon PA","LAUSANNE TWP Voting District*",237,1,1 
"42025","220","Carbon PA","LEHIGH TWP Voting District*",479,1,1 
"42025","230","Carbon PA","LEHIGHTON DIST 01*",2082,1,1 
"42025","240","Carbon PA","LEHIGHTON DIST 02",1666,1,1 
"42025","250","Carbon PA","LEHIGHTON DIST 03",1752,1,1 
"42025","260","Carbon PA","LOWER TOWAMENSING TWP Voting District*",1835,1,1 
"42025","265","Carbon PA","42025265",1393,1,1 
"42025","270","Carbon PA","MAHONING TWP DIST MAHONING*",2667,1,1 
"42025","280","Carbon PA","MAHONING TWP DIST NEW MAHONING*",832,1,1 
"42025","290","Carbon PA","MAHONING TWP DIST PACKER-JAMESTOWN*",806,1,1 
"42025","300","Carbon PA","NESQUEHONING DIST EAST",1632,1,1 
"42025","310","Carbon PA","NESQUEHONING DIST WEST",1717,1,1 
"42025","320","Carbon PA","PACKER TWP Voting District*",998,1,1 
"42025","330","Carbon PA","PALMERTON DIST EASTERN*",1619,1,1 
"42025","340","Carbon PA","PALMERTON DIST MIDDLE",2703,1,1 
"42025","350","Carbon PA","PALMERTON DIST WESTERN",1092,1,1 
"42025","360","Carbon PA","PARRYVILLE Voting District*",525,1,1 
"42025","374","Carbon PA","42025374",1555,1,1 
"42025","375","Carbon PA","PENN FOREST TWP VTD EAST*",2183,1,1 
"42025","376","Carbon PA","42025376",1401,1,1 
"42025","377","Carbon PA","42025377",2366,1,1 
"42025","379","Carbon PA","42025379",2076,1,1 
"42025","380","Carbon PA","SUMMIT HILL DIST 01",1038,1,1 
"42025","390","Carbon PA","SUMMIT HILL DIST 02",826,1,1 
"42025","400","Carbon PA","SUMMIT HILL WD 03 DIST 01",950,1,1 
"42025","410","Carbon PA","SUMMIT HILL WD 03 DIST 02",220,1,1 
"42025","420","Carbon PA","TOWAMENSING TWP DIST NORTH*",1494,1,1 
"42025","435","Carbon PA","42025435",1625,1,1 
"42025","436","Carbon PA","42025436",1358,1,1 
"42025","440","Carbon PA","WEATHERLY DIST EAST*",1721,1,1 
"42025","450","Carbon PA","WEATHERLY DIST WEST*",804,1,1 
"42025","460","Carbon PA","WEISSPORT Voting District*",412,1,1 
"42027","10","Centre PA","BELLEFONTE VTD NORTH*",699,1,1 
"42027","20","Centre PA","BELLEFONTE VTD NORTHEAST*",1164,1,1 
"42027","30","Centre PA","BELLEFONTE VTD SOUTH*",1004,1,1 
"42027","40","Centre PA","BELLEFONTE VTD SOUTHEAST*",1331,1,1 
"42027","50","Centre PA","BELLEFONTE VTD WEST*",1989,1,1 
"42027","60","Centre PA","BENNER TWP VTD NORTH",3345,1,1 
"42027","70","Centre PA","BENNER TWP VTD SOUTH",2843,1,1 
"42027","80","Centre PA","BOGGS TWP VTD EAST*",1217,1,1 
"42027","90","Centre PA","BOGGS TWP VTD WEST*",1768,1,1 
"42027","100","Centre PA","BURNSIDE TWP Voting District*",439,1,1 
"42027","110","Centre PA","CENTRE HALL Voting District*",1265,1,1 
"42027","120","Centre PA","COLLEGE TWP VTD EAST",2148,1,1 
"42027","130","Centre PA","COLLEGE TWP VTD NORTH",3151,1,1 
"42027","140","Centre PA","COLLEGE TWP VTD SOUTH",2230,1,1 
"42027","150","Centre PA","COLLEGE TWP VTD WEST",1992,1,1 
"42027","160","Centre PA","CURTIN TWP VTD NORTH*",97,1,1 
"42027","170","Centre PA","CURTIN TWP VTD SOUTH*",521,1,1 
"42027","180","Centre PA","FERGUSON TWP VTD EAST",1752,1,1 
"42027","190","Centre PA","FERGUSON TWP VTD NORTH ED 01",2176,1,1 
"42027","200","Centre PA","FERGUSON TWP VTD NORTH ED 02",2338,1,1 
"42027","210","Centre PA","FERGUSON TWP VTD NORTHEAST ED 01",3658,1,1 
